parents,clones,t1,t2,t3
2773,2773,1119,3527,7376
2774,2774,1119,4559,8988
2775,2775,1119,1502,2914
2776,2776,1109,2963,6498
2777,2777,1109,4236,10705
2778,2778,1109,5342,7130
2779,2779,1109,3923,5338
2780,2780,1109,11456,23495
2781,2781,1109,4455,5942
2782,2782,1109,3767,8847
2783,2783,1109,1429,5263
2784,2784,1109,5759,12195
2785,2785,1109,2838,5518
2786,2786,1109,5321,8526
2787,2787,1109,5603,11007
2788,2788,1109,2765,10394
2789,2789,1109,3433,5018
2790,2790,1100,5718,8394
2791,2791,1100,3641,7036
2792,2792,1100,2441,4933
2793,2793,1100,3662,7696
2794,2794,1100,2358,7196
2795,2795,1100,2608,6810
2796,2796,1100,5196,5697
2797,2797,1100,5811,6376
2798,2798,1100,6730,13252
2799,2799,1100,4799,9300
2800,2800,1100,4789,13063
2801,2801,1100,6824,14940
2802,2802,1100,2953,6055
2803,2803,1090,2859,5819
2804,2804,1090,3933,8687
2805,2805,1090,3714,6112
2806,2806,1090,4580,3603
2807,2807,1090,1461,5197
2808,2808,1090,6041,12252
2809,2809,1090,2974,7640
2810,2810,1090,6312,13195
2811,2811,1081,1283,3075
2812,2812,1081,3767,4508
2813,2813,1081,2306,6772
2814,2814,1081,2827,2066
2815,2815,1081,2306,3546
2816,2816,1081,5697,12601
2817,2817,1081,4539,10601
2818,2818,1081,4121,7461
2819,2819,1081,1753,4112
2820,2820,1081,8222,12988
2821,2821,1071,3307,6470
2822,2822,1071,3871,5923
2823,2823,1071,4142,9290
2824,2824,1071,2535,3678
2825,2825,1071,5384,15798
2826,2826,1071,3026,7140
2827,2827,1071,4372,2528
2828,2828,1071,1680,2254
2829,2829,1071,2984,8639
2830,2830,1071,2431,3018
2831,2831,1071,3506,4301
2832,2832,1071,2880,6565
2833,2833,1071,3996,4423
2834,2834,1071,3067,7395
2835,2835,1071,4914,9602
2836,2836,1071,2306,5140
2837,2837,1071,3161,2584
2838,2838,1071,3714,5961
2839,2839,1062,5373,9564
2840,2840,1062,4601,7762
2841,2841,1062,1106,953
2842,2842,1062,3944,9856
2843,2843,1062,4246,8347
2844,2844,1062,2974,3377
2845,2845,1062,5175,10894
2846,2846,1062,6145,12120
2847,2847,1062,3714,7536
2848,2848,1062,4184,6913
2849,2849,1052,3067,5423
2850,2850,1052,3537,10752
2851,2851,1052,1262,3235
2852,2852,1052,7032,15364
2853,2853,1052,6438,13025
2854,2854,1052,2848,5027
2855,2855,1052,7303,14214
2856,2856,1052,1753,2697
2857,2857,1052,3641,7196
2858,2858,1052,7387,8130
2859,2859,1052,1346,2132
2860,2860,1052,4403,6895
2861,2861,1052,4914,13355
2862,2862,1052,2494,8385
2863,2863,1052,1805,7800
2864,2864,1052,3787,5103
2865,2865,1042,73,1405
2866,2866,1042,2462,4735
2867,2867,1042,1805,4178
2868,2868,1042,1993,6074
2869,2869,1042,2379,3329
2870,2870,1042,1106,1500
2871,2871,1042,4653,8432
2872,2872,1042,4747,10375
2873,2873,1042,2786,5376
2874,2874,1042,3287,7262
2875,2875,1042,7053,10177
2876,2876,1042,2431,2867
2877,2877,1042,3568,7894
2878,2878,1033,2901,8215
2879,2879,1033,2504,2330
2880,2880,1033,6041,15676
2881,2881,1033,3516,7121
2882,2882,1033,5394,7611
2883,2883,1033,835,3518
2884,2884,1033,5718,8064
2885,2885,1033,3746,8555
2886,2886,1033,3714,9507
2887,2887,1033,5478,9658
2888,2888,1033,3589,5999
2889,2889,1033,2097,3188
2890,2890,1033,3026,6036
2891,2891,1033,7084,7809
2892,2892,1023,2942,3622
2893,2893,1023,3777,4395
2894,2894,1023,3141,7527
2895,2895,1023,720,3461
2896,2896,1023,8378,16270
2897,2897,1023,2775,3886
2898,2898,1023,3620,6838
2899,2899,1023,5165,8536
2900,2900,1023,6511,7262
2901,2901,1023,4173,6961
2902,2902,1023,4132,5367
2903,2903,1023,4111,10592
2904,2904,1023,4518,7338
2905,2905,1014,2932,6744
2906,2906,1014,3360,4735
2907,2907,1014,3026,7583
2908,2908,1014,1033,3358
2909,2909,1014,3808,8602
2910,2910,1014,3015,3348
2911,2911,1014,3620,6668
2912,2912,1014,1847,5206
2913,2913,1014,4330,9347
2914,2914,1014,4173,9149
2915,2915,1014,6396,11252
2916,2916,1014,762,1028
2917,2917,1014,3840,9073
2918,2918,1014,4966,16204
2919,2919,1004,2556,2735
2920,2920,1004,3704,7979
2921,2921,1004,2316,3395
2922,2922,1004,2963,3961
2923,2923,1004,3527,7696
2924,2924,1004,5321,7951
2925,2925,1004,4883,10865
2926,2926,1004,3767,6395
2927,2927,1004,2285,4471
2928,2928,1004,3078,6168
2929,2929,1004,5039,9337
2930,2930,1004,3610,5065
2931,2931,1004,1388,4867
2932,2932,1004,1283,2584
2933,2933,1004,1388,962
2934,2934,1004,2546,6027
2935,2935,995,3360,5103
2936,2936,995,4309,6451
2937,2937,995,3057,8781
2938,2938,995,1815,3876
2939,2939,995,2661,4810
2940,2940,995,3287,6150
2941,2941,995,4413,11799
2942,2942,995,2358,7262
2943,2943,995,2514,4131
2944,2944,995,3474,8734
2945,2945,995,3380,6951
2946,2946,995,4653,6583
2947,2947,995,1242,3122
2948,2948,995,2838,4537
2949,2949,995,2754,4112
2950,2950,995,3380,5697
2951,2951,995,7356,13384
2952,2952,995,1899,3575
2953,2953,995,6229,14195
2954,2954,995,2128,4527
2955,2955,995,2859,4905
2956,2956,995,5300,10243
2957,2957,985,4215,4867
2958,2958,985,3620,3424
2959,2959,985,3443,7442
2960,2960,985,1690,5433
2961,2961,985,3464,4810
2962,2962,985,3474,8706
2963,2963,985,1826,3726
2964,2964,985,5290,8121
2965,2965,985,4299,5668
2966,2966,985,3088,6187
2967,2967,985,1962,3377
2968,2968,985,3683,5395
2969,2969,985,939,2528
2970,2970,985,2869,5885
2971,2971,985,3318,5631
2972,2972,985,3276,7687
2973,2973,985,4121,11441
2974,2974,985,4622,9432
2975,2975,985,2431,6555
2976,2976,985,2744,3792
2977,2977,985,9380,16524
2978,2978,985,3923,8140
2979,2979,985,4393,6366
2980,2980,975,2108,3094
2981,2981,975,4027,6404
2982,2982,975,1742,2603
2983,2983,975,2974,5253
2984,2984,975,2181,5225
2985,2985,975,4695,6093
2986,2986,975,3224,6631
2987,2987,975,9380,23013
2988,2988,975,2650,7508
2989,2989,975,4090,4782
2990,2990,975,2316,8309
2991,2991,975,1482,3546
2992,2992,975,6406,7743
2993,2993,975,2556,4178
2994,2994,975,1586,773
2995,2995,975,2786,7215
2996,2996,975,3547,5810
2997,2997,966,4226,4027
2998,2998,966,4591,6480
2999,2999,966,3673,7734
3000,3000,966,3986,7762
3001,3001,966,2233,1481
3002,3002,966,3547,5065
3003,3003,966,4820,11441
3004,3004,966,4080,8687
3005,3005,966,3005,6008
3006,3006,966,1701,3122
3007,3007,966,3600,3858
3008,3008,966,4893,6140
3009,3009,966,3328,6555
3010,3010,966,4466,5225
3011,3011,966,7533,17486
3012,3012,966,1304,3301
3013,3013,966,2827,5810
3014,3014,956,5290,8564
3015,3015,956,2629,3829
3016,3016,956,5019,11026
3017,3017,956,3620,7225
3018,3018,956,4695,10186
3019,3019,956,4361,8328
3020,3020,956,7846,17562
3021,3021,956,2181,3641
3022,3022,956,1722,2962
3023,3023,956,1409,4452
3024,3024,956,3485,8555
3025,3025,956,4027,8102
3026,3026,956,4267,6027
3027,3027,956,4977,5112
3028,3028,956,2045,3631
3029,3029,956,4664,12299
3030,3030,956,3057,7942
3031,3031,956,4100,9253
3032,3032,956,3547,8875
3033,3033,956,1367,2301
3034,3034,956,4340,6602
3035,3035,947,2337,4999
3036,3036,947,4977,8234
3037,3037,947,2139,3122
3038,3038,947,772,1773
3039,3039,947,2671,6282
3040,3040,947,6364,8206
3041,3041,947,6125,8649
3042,3042,947,1586,2339
3043,3043,947,3673,9300
3044,3044,947,2880,6980
3045,3045,947,1774,4216
3046,3046,947,2754,4593
3047,3047,947,3349,3990
3048,3048,947,3485,4895
3049,3049,947,1252,1792
3050,3050,947,4100,6319
3051,3051,947,4716,7423
3052,3052,947,6177,10752
3053,3053,947,3641,6216
3054,3054,947,5926,8555
3055,3055,947,1586,509
3056,3056,947,4006,8394
3057,3057,947,2504,5414
3058,3058,947,1294,1330
3059,3059,937,2066,5951
3060,3060,937,2306,2830
3061,3061,937,1586,1594
3062,3062,937,2368,6310
3063,3063,937,5519,11469
3064,3064,937,2713,2141
3065,3065,937,783,1358
3066,3066,937,1847,4537
3067,3067,937,2619,3622
3068,3068,937,3401,7630
3069,3069,937,4570,6017
3070,3070,937,4006,5357
3071,3071,937,1346,2764
3072,3072,937,1722,4706
3073,3073,937,3986,3631
3074,3074,937,1440,2980
3075,3075,937,3214,6895
3076,3076,928,1450,2433
3077,3077,928,1398,2669
3078,3078,928,3829,5055
3079,3079,928,5425,5621
3080,3080,928,2577,7008
3081,3081,928,1482,3622
3082,3082,928,2003,4697
3083,3083,928,6458,9743
3084,3084,928,7199,9281
3085,3085,928,2744,5640
3086,3086,928,2796,4895
3087,3087,928,2295,6904
3088,3088,928,3057,3631
3089,3089,928,2869,6187
3090,3090,928,6844,10262
3091,3091,918,1492,4980
3092,3092,918,6323,13214
3093,3093,918,1722,3754
3094,3094,918,2285,4244
3095,3095,918,3516,10979
3096,3096,918,1409,3744
3097,3097,918,2942,6310
3098,3098,918,2514,5037
3099,3099,918,2817,6348
3100,3100,918,1920,6583
3101,3101,918,2525,3254
3102,3102,918,2254,2084
3103,3103,918,3506,4169
3104,3104,918,3339,6536
3105,3105,918,3589,4848
3106,3106,918,4966,17175
3107,3107,918,4048,8545
3108,3108,918,3401,6263
3109,3109,918,407,566
3110,3110,918,3047,5272
3111,3111,918,1502,1990
3112,3112,909,1544,2594
3113,3113,909,3777,8319
3114,3114,909,3631,6244
3115,3115,909,3892,5263
3116,3116,909,3391,8121
3117,3117,909,2921,3122
3118,3118,909,3840,6404
3119,3119,909,3161,6423
3120,3120,909,5238,7008
3121,3121,909,4528,6772
3122,3122,909,4883,8904
3123,3123,909,4382,10658
3124,3124,909,2254,5018
3125,3125,909,2598,4178
3126,3126,909,2149,2594
3127,3127,909,1659,3688
3128,3128,909,1982,2905
3129,3129,899,2786,3980
3130,3130,899,2160,5942
3131,3131,899,2577,5291
3132,3132,899,1899,3461
3133,3133,899,2911,3584
3134,3134,899,2556,5914
3135,3135,899,2128,4612
3136,3136,899,3307,6876
3137,3137,899,2368,3452
3138,3138,899,3078,3744
3139,3139,899,2754,6800
3140,3140,899,2452,5386
3141,3141,899,2201,4820
3142,3142,899,1346,2867
3143,3143,899,3464,3726
3144,3144,889,2671,3961
3145,3145,889,2024,3339
3146,3146,889,3704,10696
3147,3147,889,3933,3377
3148,3148,889,3787,4914
3149,3149,889,2880,1594
3150,3150,889,4340,7055
3151,3151,889,1429,2481
3152,3152,889,3036,2773
3153,3153,889,2264,7564
3154,3154,889,3015,7583
3155,3155,889,4027,8894
3156,3156,889,3109,3716
3157,3157,889,908,3697
3158,3158,889,1826,2377
3159,3159,889,2723,3254
3160,3160,889,6114,7942
3161,3161,880,2535,2254
3162,3162,880,3141,6338
3163,3163,880,2796,4018
3164,3164,880,2222,5159
3165,3165,880,2243,3858
3166,3166,880,5718,9130
3167,3167,880,1085,4603
3168,3168,880,3005,8036
3169,3169,880,1377,4905
3170,3170,880,8816,17373
3171,3171,880,4267,8177
3172,3172,880,2306,2462
3173,3173,880,2462,5452
3174,3174,880,2181,4273
3175,3175,880,3892,8706
3176,3176,880,2295,3028
3177,3177,880,6688,12101
3178,3178,880,4027,4593
3179,3179,880,4236,6131
3180,3180,880,3109,6074
3181,3181,880,1909,3556
3182,3182,880,1951,2613
3183,3183,880,1388,4574
3184,3184,880,3464,8441
3185,3185,880,1169,2735
3186,3186,880,4601,9545
3187,3187,880,3881,6546
3188,3188,870,1158,1905
3189,3189,870,3057,6376
3190,3190,870,5206,11007
3191,3191,870,2379,5565
3192,3192,870,2932,5536
3193,3193,870,3141,6423
3194,3194,870,2619,5801
3195,3195,870,2838,5423
3196,3196,870,2003,3876
3197,3197,870,4476,3905
3198,3198,870,2640,7998
3199,3199,870,3360,5216
3200,3200,870,3725,9394
3201,3201,870,4173,7385
3202,3202,870,2170,3990
3203,3203,870,4434,12780
3204,3204,870,3537,8385
3205,3205,870,1294,3744
3206,3206,870,6552,15798
3207,3207,870,3954,7574
3208,3208,870,3141,6555
3209,3209,861,2316,2999
3210,3210,861,4737,9045
3211,3211,861,1868,5329
3212,3212,861,4205,4725
3213,3213,861,1795,3490
3214,3214,861,3255,7262
3215,3215,861,4779,7772
3216,3216,861,991,1830
3217,3217,861,3339,3405
3218,3218,861,2890,3641
3219,3219,861,5519,7979
3220,3220,861,6177,13393
3221,3221,861,2994,6612
3222,3222,861,2316,3141
3223,3223,861,4267,4574
3224,3224,861,4925,13572
3225,3225,861,4862,16100
3226,3226,861,3433,5593
3227,3227,861,5999,7998
3228,3228,851,2003,3141
3229,3229,851,2901,9083
3230,3230,851,3391,6574
3231,3231,851,6177,10498
3232,3232,851,3036,4188
3233,3233,851,2754,3424
3234,3234,851,4664,10205
3235,3235,851,3349,2896
3236,3236,851,5332,10233
3237,3237,851,1774,4697
3238,3238,851,563,1924
3239,3239,851,2024,2367
3240,3240,851,3370,7149
3241,3241,851,3088,3914
3242,3242,851,2494,3301
3243,3243,851,3015,5395
3244,3244,851,2640,6536
3245,3245,851,2275,4141
3246,3246,851,3735,5395
3247,3247,851,3443,4593
3248,3248,851,3506,5678
3249,3249,851,2421,4820
3250,3250,842,1857,6432
3251,3251,842,5154,9375
3252,3252,842,3234,5867
3253,3253,842,2483,5169
3254,3254,842,3057,7140
3255,3255,842,4643,9884
3256,3256,842,2901,4348
3257,3257,842,4643,5678
3258,3258,842,1732,1075
3259,3259,842,2953,4914
3260,3260,842,1429,5527
3261,3261,842,1398,1622
3262,3262,842,4580,10696
3263,3263,842,2201,4848
3264,3264,842,4309,8941
3265,3265,842,4518,7706
3266,3266,842,5603,11865
3267,3267,842,4559,11054
3268,3268,842,3495,4207
3269,3269,842,3725,6876
3270,3270,842,845,990
3271,3271,842,2128,2367
3272,3272,842,4330,7376
3273,3273,842,1878,4989
3274,3274,842,2233,5876
3275,3275,842,4497,10413
3276,3276,842,3631,4291
3277,3277,832,3130,5744
3278,3278,832,2932,4886
3279,3279,832,2880,6348
3280,3280,832,3224,3660
3281,3281,832,4027,6829
3282,3282,832,3015,2707
3283,3283,832,3454,3792
3284,3284,832,2400,3612
3285,3285,832,2035,5810
3286,3286,832,3370,3339
3287,3287,832,3099,6461
3288,3288,832,3641,6093
3289,3289,832,1732,4593
3290,3290,832,4497,8517
3291,3291,832,3047,6008
3292,3292,832,2796,3263
3293,3293,832,5530,12667
3294,3294,832,3318,7819
3295,3295,832,4351,7102
3296,3296,832,647,1462
3297,3297,832,2045,3131
3298,3298,832,5196,8064
3299,3299,832,2045,2433
3300,3300,832,1304,4093
3301,3301,832,2181,6083
3302,3302,832,2337,5197
3303,3303,832,6083,9469
3304,3304,832,3391,3726
3305,3305,832,4549,7819
3306,3306,832,2337,5970
3307,3307,822,5071,5074
3308,3308,822,3620,8187
3309,3309,822,2963,4640
3310,3310,822,2160,4857
3311,3311,822,3266,6131
3312,3312,822,1555,2613
3313,3313,822,1419,1641
3314,3314,822,2535,3773
3315,3315,822,2264,4886
3316,3316,822,1054,2301
3317,3317,822,1116,3028
3318,3318,822,3767,3245
3319,3319,822,4987,5593
3320,3320,822,1617,1386
3321,3321,822,2807,4348
3322,3322,822,3276,7743
3323,3323,822,1941,5914
3324,3324,822,7731,15685
3325,3325,822,3725,10384
3326,3326,822,3349,4706
3327,3327,822,4674,8262
3328,3328,822,2295,2962
3329,3329,822,3172,4310
3330,3330,822,3307,5697
3331,3331,822,6709,10564
3332,3332,822,2734,5263
3333,3333,822,2462,6508
3334,3334,822,762,830
3335,3335,822,3276,6102
3336,3336,822,6792,8404
3337,3337,822,3099,4744
3338,3338,813,5530,10064
3339,3339,813,2869,3575
3340,3340,813,1148,2820
3341,3341,813,2859,2113
3342,3342,813,6260,12252
3343,3343,813,1575,5555
3344,3344,813,2671,4961
3345,3345,813,4507,5697
3346,3346,813,2713,5112
3347,3347,813,2076,3112
3348,3348,813,803,2697
3349,3349,813,1513,1962
3350,3350,813,2661,8375
3351,3351,813,3193,5546
3352,3352,813,3067,10460
3353,3353,813,3245,8281
3354,3354,813,2233,4216
3355,3355,813,3537,6480
3356,3356,813,3130,2150
3357,3357,813,1189,2141
3358,3358,813,1461,2216
3359,3359,813,2149,6102
3360,3360,813,3600,5225
3361,3361,803,2848,3603
3362,3362,803,3954,7602
3363,3363,803,1826,2424
3364,3364,803,1169,4688
3365,3365,803,3328,8196
3366,3366,803,5582,12271
3367,3367,803,4664,5074
3368,3368,803,1189,4480
3369,3369,803,2494,4103
3370,3370,803,2097,3282
3371,3371,803,3631,6131
3372,3372,803,1325,2273
3373,3373,803,2796,4905
3374,3374,803,2681,4480
3375,3375,803,981,1320
3376,3376,803,3380,5206
3377,3377,803,2191,4914
3378,3378,803,2974,4744
3379,3379,803,2055,3839
3380,3380,794,376,1537
3381,3381,794,741,1839
3382,3382,794,4059,7574
3383,3383,794,2692,4961
3384,3384,794,2003,868
3385,3385,794,5937,10969
3386,3386,794,1617,5933
3387,3387,794,1252,1839
3388,3388,794,4090,7385
3389,3389,794,7283,10488
3390,3390,794,1930,5650
3391,3391,794,2546,3037
3392,3392,794,4455,16911
3393,3393,794,2942,5159
3394,3394,794,3547,4650
3395,3395,794,1544,707
3396,3396,794,1763,5348
3397,3397,794,2254,5885
3398,3398,794,2744,3141
3399,3399,794,657,2056
3400,3400,794,814,1254
3401,3401,794,4309,6300
3402,3402,794,3996,7366
3403,3403,794,2139,5697
3404,3404,794,2921,3754
3405,3405,794,4445,8894
3406,3406,784,887,2339
3407,3407,784,1064,2999
3408,3408,784,2243,6734
3409,3409,784,2285,5112
3410,3410,784,4998,8828
3411,3411,784,2588,2490
3412,3412,784,1377,3028
3413,3413,784,1200,2349
3414,3414,784,2546,4782
3415,3415,784,2807,3226
3416,3416,784,1377,3377
3417,3417,784,3892,7970
3418,3418,784,3245,3046
3419,3419,784,1930,3141
3420,3420,784,2723,5338
3421,3421,784,2807,5433
3422,3422,784,3631,4801
3423,3423,784,1335,1207
3424,3424,784,2327,5272
3425,3425,784,1064,2377
3426,3426,784,2932,4999
3427,3427,784,1690,3424
3428,3428,784,1231,858
3429,3429,784,1847,2301
3430,3430,784,3047,7149
3431,3431,784,5832,6763
3432,3432,784,4017,6527
3433,3433,784,3443,3782
3434,3434,784,3725,5706
3435,3435,775,2901,7206
3436,3436,775,1513,6225
3437,3437,775,1847,2933
3438,3438,775,1200,1924
3439,3439,775,2014,3594
3440,3440,775,1262,6272
3441,3441,775,2754,5518
3442,3442,775,4726,12997
3443,3443,775,2055,4273
3444,3444,775,3819,4791
3445,3445,775,1701,726
3446,3446,775,2275,5565
3447,3447,775,6396,9045
3448,3448,775,2170,7564
3449,3449,775,3902,10177
3450,3450,775,3245,5121
3451,3451,775,1471,4442
3452,3452,775,657,2405
3453,3453,775,4403,6442
3454,3454,775,3047,5999
3455,3455,775,1398,1603
3456,3456,775,2994,4857
3457,3457,775,2619,4659
3458,3458,775,3986,9960
3459,3459,775,918,792
3460,3460,775,2880,2594
3461,3461,775,2546,5263
3462,3462,775,2640,5197
3463,3463,765,4685,11893
3464,3464,765,3464,6583
3465,3465,765,2650,5178
3466,3466,765,3380,6065
3467,3467,765,668,2707
3468,3468,765,2953,6819
3469,3469,765,3141,5555
3470,3470,765,4100,6329
3471,3471,765,2327,3905
3472,3472,765,1659,1754
3473,3473,765,2650,3660
3474,3474,765,4768,9658
3475,3475,765,2598,4971
3476,3476,765,960,1019
3477,3477,765,2191,3895
3478,3478,765,2306,2933
3479,3479,765,5185,7168
3480,3480,765,2556,3839
3481,3481,765,3600,7262
3482,3482,765,1690,4178
3483,3483,765,4424,6989
3484,3484,765,3610,6621
3485,3485,765,2462,6150
3486,3486,765,1231,2952
3487,3487,765,2128,2603
3488,3488,765,3172,6216
3489,3489,765,1315,2867
3490,3490,765,1523,2792
3491,3491,756,1962,5725
3492,3492,756,949,5150
3493,3493,756,2285,3386
3494,3494,756,3506,7310
3495,3495,756,3527,5074
3496,3496,756,2661,10101
3497,3497,756,2765,3754
3498,3498,756,1732,2962
3499,3499,756,1763,3320
3500,3500,756,1367,2292
3501,3501,756,2316,5112
3502,3502,756,1805,5621
3503,3503,756,3693,7489
3504,3504,756,2035,3131
3505,3505,756,2577,6055
3506,3506,756,1335,4207
3507,3507,756,626,896
3508,3508,756,1638,2867
3509,3509,756,908,2481
3510,3510,746,1096,4452
3511,3511,746,1085,3103
3512,3512,746,1033,1886
3513,3513,746,1033,1386
3514,3514,746,1544,3065
3515,3515,746,2306,6046
3516,3516,746,3026,3311
3517,3517,746,3088,4989
3518,3518,746,4664,11893
3519,3519,746,824,2358
3520,3520,746,1388,2801
3521,3521,746,783,2688
3522,3522,746,1200,1858
3523,3523,746,2525,4546
3524,3524,746,1680,2084
3525,3525,746,751,2481
3526,3526,746,835,2584
3527,3527,746,2400,5980
3528,3528,746,4319,7979
3529,3529,746,2462,5640
3530,3530,746,1346,2311
3531,3531,746,2546,4103
3532,3532,746,2744,4772
3533,3533,746,1283,1801
3534,3534,746,396,887
3535,3535,736,3005,5150
3536,3536,736,1022,1726
3537,3537,736,5259,9290
3538,3538,736,3078,2914
3539,3539,736,1096,2047
3540,3540,736,2358,5574
3541,3541,736,1304,1764
3542,3542,736,3203,3537
3543,3543,736,1419,1707
3544,3544,736,1242,689
3545,3545,736,2462,3820
3546,3546,736,1106,3735
3547,3547,736,4768,6508
3548,3548,736,2368,2980
3549,3549,736,3172,4348
3550,3550,736,2108,4678
3551,3551,736,1669,2764
3552,3552,736,2024,3150
3553,3553,736,2890,9752
3554,3554,736,3255,6734
3555,3555,736,1388,575
3556,3556,736,3996,6489
3557,3557,736,1440,2018
3558,3558,727,3370,4499
3559,3559,727,3579,6357
3560,3560,727,2650,2971
3561,3561,727,4820,6083
3562,3562,727,3422,7696
3563,3563,727,1409,2424
3564,3564,727,3527,9026
3565,3565,727,1523,2518
3566,3566,727,3474,4131
3567,3567,727,2285,4697
3568,3568,727,6114,15063
3569,3569,727,2577,4678
3570,3570,727,3787,11007
3571,3571,727,960,1660
3572,3572,727,2984,5838
3573,3573,727,2462,4131
3574,3574,727,803,962
3575,3575,727,2201,2858
3576,3576,727,1200,1613
3577,3577,727,2661,4348
3578,3578,727,3631,5008
3579,3579,727,3026,4103
3580,3580,727,1116,2999
3581,3581,727,1482,7149
3582,3582,727,960,1981
3583,3583,727,2066,2471
3584,3584,727,1659,3367
3585,3585,727,1409,2330
3586,3586,727,1941,3094
3587,3587,727,3954,9385
3588,3588,727,1951,3037
3589,3589,717,2285,6602
3590,3590,717,1659,3245
3591,3591,717,3433,6093
3592,3592,717,918,1679
3593,3593,717,856,1669
3594,3594,717,814,2198
3595,3595,717,1335,2679
3596,3596,717,1575,2924
3597,3597,717,1649,3169
3598,3598,717,2588,4961
3599,3599,717,2994,6329
3600,3600,717,1899,3641
3601,3601,717,1252,1811
3602,3602,717,2035,2697
3603,3603,717,1022,1792
3604,3604,717,2661,6150
3605,3605,717,2139,6319
3606,3606,717,2118,1924
3607,3607,717,1784,5725
3608,3608,708,3109,2613
3609,3609,708,835,1632
3610,3610,708,2567,5574
3611,3611,708,511,830
3612,3612,708,3099,6442
3613,3613,708,3620,5027
3614,3614,708,1054,3273
3615,3615,708,1210,1886
3616,3616,708,3516,6583
3617,3617,708,6062,8847
3618,3618,708,3798,5791
3619,3619,708,3474,5008
3620,3620,708,4027,10762
3621,3621,708,2170,4772
3622,3622,708,3756,4914
3623,3623,708,4194,5301
3624,3624,708,2462,5499
3625,3625,708,929,1745
3626,3626,708,3975,7159
3627,3627,708,762,707
3628,3628,708,303,830
3629,3629,708,3266,4348
3630,3630,708,668,1122
3631,3631,708,2848,3895
3632,3632,698,1815,2952
3633,3633,698,2546,5074
3634,3634,698,4017,9394
3635,3635,698,1116,1452
3636,3636,698,1795,3575
3637,3637,698,1857,5008
3638,3638,698,2128,4244
3639,3639,698,3276,6583
3640,3640,698,2650,7046
3641,3641,698,3172,6489
3642,3642,698,1409,2075
3643,3643,698,3506,3320
3644,3644,698,1805,4716
3645,3645,698,5332,8272
3646,3646,698,1513,5348
3647,3647,698,6020,7857
